genero;cantor;album;ano;titulo_musica;compositor;letra
zouk;Suzanna Lubrano;Elevate;2013;In My Feelings (part. Mikkel Solnado);Linio Pacule,Nelson Freitas;"Ady.
Hush now.
Sit down.
Need to talk t’ya.
I know.
Been wrong.
You right.
No discussion.
The silence is killing me, oh.
Killing me, oh.
I can’t control it.
Your absence is killing me, oh.
Killing me, oh.
I’m in my feelings.
Baby, let’s talk about it.
Talk about it.
No intromissions.
Baby, let’s talk about it.
Talk about it.
Ti’ll we finish it.
Yeah.
Bring back your smile.
I love so much.
I missed your touch.
Your hugs, your kisses.
And all that, yeah.
I’m in my feelings.
Got to admit, yeah.
I’m in my feelings.
(I’m in my feelings).
The silence is killing me, oh.
Killing me, oh.
I can’t control it.
Your absence is killing me, oh.
Killing me, oh.
I’m in my feelings.
Baby, let’s talk about it.
Talk about it.
No intromissions.
Baby, let’s talk about it.
Talk about it.
Ti’ll we finish it.
Yeah.
Baby, let’s talk about it.
Talk about it.
No intromissions.
Baby, let’s talk about it.
Talk about it.
Ti’ll we finish it, yeah."
zouk;Suzanna Lubrano;Elevate;2013;Mariana;;
zouk;Suzanna Lubrano;Elevate;2013;Deeper;Nelson Freitas;"""Oh Yeah"" (Nelson)..""Sushi raw""..I've been waiting for this moment for so long so we could go Deeper, baby girl check it out: .

Lay back relax girl tonight would be a night that u never forget, tonight would be a night that u wont regret, Cuz I'm here to pleez, wanna make a back on hit girl,because u are by far the most beautiful girl i have been with so far! And tonight girl is u're night so go ahead and lay down your gard, we'll take it slow i'm gonna let u decide the tempo but one thing is for sure ---&gt;I'm hittin' it tonight girl!.
Chorus: .
Ooh girl tell me if u feel me too the way that i'm feeling u.. cuz i can go deeper (deeper), deeper(deeper),tell me girl if u feel me too , the way that i'm feeling u..cuz I can go deeper, deeper...If u want me to?..(If u want me to?).

Its a joyride, so enter my world and enjoy the ride. See I can make u feel like a kid in a candy shop give u all that I've got girl, cuz U are by far the most beautiful girl i've been with so far And tonight we are gonna go all the way, gon' make u feel like a princes today...-... We'll take it slow (slow)Im'ma let u decide the tempo.. But one thing is for sure(fo' sure) I'm hittin' it tonight girl...

Chorus : 2x.

(I can go deeper in u, reveale a real lover in u, I'm talkin' to the animal in u ,plus the typ of feeling in u,uh uh hey girl tell me if u like the way, any way,like the way and i can go deeper, deeper till u reach the ...).
OOOOOOHH.
Chorus : 2x.
I'm hittin' it tonight yo, i'm hittin' it tonight yo (Nelson) i'm hittin' it tonight yo, (Kaysha) i'm hittin' it tonight yo (""suchi raw"") i'm hittin' it tonight Yo, (Miss jane)I'm hittin' it tonight Yo oooh, .. chorus."
zouk;Suzanna Lubrano;Elevate;2013;Nha Baby (part. Mayra Andrade);;"Es bo olhar cativam, cativam, cativam.
Fui bu charme cu motivam pam sigui nha coração.
E si bo cre ba ma mi, se calhar.
Até bo bu podi pidi bô med.
N'mesti só um chance, hum hum.

Si nôs caminho é de junte ca bô squecê.
Valor c'um dia nô dá cumpanher.
E tont sufrimente pa nô tchigá.
Nes cosa sabi doce q'mi ma bô tem.

Nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, ô nha baby.
Bó é nha, bó é nha, bó é nha.

Am ca cre falá, ca bô stranhá.
Tcheu palavras ta enganá.
Si bô cre bem ma mi conectá.
Po bô curação na d'meu.
Dxam senti bu crem tcheu.

Si nôs caminho é de junte ca bô squecê.
Valor c'um dia nô dá cumpanher.
E tónt sufrimente pa nô tchigá.
Nes cosa sabi doce q'mi ma bô tem.

Nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, ô nha baby.
(Bô é nha, bô é nha, bô é nha).

Nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, ô nha baby.
Nha baby, nha baby, nha baby.

Bô qué nha mundo.
Amor di nha coração.
Dxam levob ma mi.
Ta fcá li ma mi.

Nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, nha baby.
Nha baby, nha baby, ô nha baby.
(Bô é nha, bô é nha, bô é nha)."
zouk;Suzanna Lubrano;Elevate;2013;Something Good;;"This can be the start of something good.
Don't you think? Cause I do.

Red goes as white wine and candles are lit today.
Ant it's all for you.
Yes, all for you.
Hoping on the knee that you wear in a lingerie.
Are you coming through? I need to know.

Cause I've been waiting patiently.
For a girl like you to come my way.
And now that you here I won't let you go.
Yes I've been waiting patiently.
For a girl like you to come my way.
It's you that I've been longing for.
This can be the start of something good.
Don't you think? Cause I do.
We can make this happen, me and you.
You agree? Cause I do.
This can be the start of something good.

I'm on the elevator going up.
You're the only magic? Flying high.
With the touch of you I feel so good.
Got me wondering where you've been all my life.
Cause I've been searching for.
A girl like you all this time.

Cause I've been waiting patiently.
For a girl like you to come my way.
And now that you're here (now that you're here).
I won't let you go (I won't let you go).
Yes I've been waiting patiently.
For a girl like you to come my way.
It's you that I've been longing for.
This can be the start of something good.
Don't you think? Cause I do.
We can make this happen me and you.
You agree? Cause I do.
This can be a start of something good.

If you could just close your eyes.
And imagine I'm in front of you.
We would be doing.
Yeah we would be doing.
If you could just close your eyes.
And imagine I'm in front of you.
We would be doing something good.
Yeah something good.

This can be the start of something good.
Don't you think? Cause I do.
We can make this happen me and you.
You agree? Cause I do.
This can be the start of something good.

Something good.
If you could just close your eyes.
And imagine I'm in front of you.
We would be doing.
Yeah we would be doing.
If you could just close your eyes.
And imagine I'm in front of you.
We would be doing something good.
Something good."
zouk;Suzanna Lubrano;My Life;2010;Intro;;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/nelson-freitas/Intro/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;My Life;2010;We're Doing It;;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/nelson-freitas/We%27re+Doing+It/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;My Life;2010;Na Bo Kaza;;"Mi sentod bem tranquilo.
Na nha caza tudo sozinho.
Ta pensá o que fazê.
N'liga nhas boys.
Ma ninguem atendê.
N'decidi bah pa net.
Conversa fazê kel chat.
N'encontrá um sexy girl.
No falá hora passá.

Ohoh.
Bu dzen ma bu tá bu so.
Yeaheiei.
Bu convidam pam passá ês notê má bu.

Ohoh.
Bu dzen ma bu tá bu so.
Yeaheiei.
Sem duvida n'bá pé de bu.

Eii flor amor bem dzen bu nome.
Dipôs bu podê dan bu numero di tilifone.
Se bu dam bu morada.
N'ta ba visitob na bu kaza.

E dipôs ta oh girl.
Mi tem nha nome.
The only one in ghetto zouk.
Princepe kês ta tchmom.
N'gajo tem más letras do ki alfabeto.
(bu tem un amjer?).
Nada pôs na branco e preto (so).
Bu podê ficá tranquilo má mi girl.
N'ta mora pertinho dali girl.
Mas so bu bai é.
Pao pao queijo queijo.
Oh senao 1 2 3 macaquinho chinês.

Ohoh.
Es baby cre tra tdo des sabor (ainda melhor).
Yeaheiei.
Es baby cre un gajo trabalhador (ainda melhor).

Ohoh.
Es baby cre sex sem amor (ainda melhor).
Yeaheiei.
N'ta rancá bu motor.
Ê aquece nha corpo.
Cima aquecedor.

Eiei.

Eii flor amor bem dzen bu nome.
Dipôs bu podê dan bu numero di tilifone.
Se bu dam bu morada.
N'ta ba visitob na bu kaza.

Dam so 15minut.
Kê pam prontá.
Ma n'ba vesti kês roupinha.
Ke bu ta gostá.

Estad sekód.
Sabe na mi sabe na bu.
Pequeno almoço hoji ê li na mi.
Manha ta ba tomá na buuuu.

Eii flor amor bem dzen bu nome.
Dipôs bu podê dan bu numero di tilifone.
Se bu dam bu morada.
N'ta ba visitob na bu kaza.

Eii flor amor bem dzen bu nome.
Dipôs bu podê dan bu numero di tilifone.
Se bu dam bu morada.
N'ta ba visitob na bu kaza."
zouk;Suzanna Lubrano;My Life;2010;Rebound chick;;"Got my swagga right.
Im off to the club tonight.
To find me a one night thang.
Oohh.
Been outta game for a while.
But im back fresher than ever.
Not about to let nobody tied me down.

Cause when you left.
You broke my heart.
But time heal's all wounds.
And now.

Im looking for my rebound chick.
Girl could you be it.
Im not looking for.
Love, love, love, love, love.
Im searching for that rebound chick.
And you just may be it.
Im not looking for.
Love, love, love, love, love.

Hey hey hey hey hey.
Hey hey hey hey hey.
Hey hey hey hey hey.

.
Got my swagga right.
Im headin to the club tonight.
Im gonna get crazy, stupid.
Might even cross the line.
Im gonna get my drink on.
And blame it on the alcohol.
So please ladies.
Dont you hold none of this.
Against me noo noo.

Cause when you left (When u left).
You broke my heart (Broke my heart).
But time heal's all wounds.
And now.

.
Im looking for my rebound chick.
Girl could you be it.
Im not looking for.
Love, love, love, love, love.
Im searching for that rebound chick.
And you just may be it.
Im not looking for.
Love, love, love, love, love.

Im looking for my rebound chick.
Girl could you be it.
Im not looking for.
Love, love, love, love, love.
Im searching for that rebound chick.
And you just may be it.
Im not looking for.
Love, love, love, love, love.

Hey hey hey hey hey.
Hey hey hey hey hey.
Hey hey hey hey hey.

.
We can have sex in the bathroom.
Sex on the floor.
Sex in the living room.
Sex on the stove.
Sex in the elevator.
Ring the alarm, ring the alarm.
We can have sex in the Kitchen.
Or on the stairways.
Back of my car.
Or in the driveway.
Sex girl wherever you want.
Ring the alarm, ring the alarm.

Im looking for my rebound chick.
Girl could you be it.
Im not looking for.
Love, love, love, love, love.
Im searching for that rebound chick.
And you just may be it.
Im not looking for.
Love, love, love, love, love."
zouk;Suzanna Lubrano;My Life;2010;Otra Vês;;"Onte Bu txiga na mi e bu dizê dja bu larga bu home.
Dipos bu convidan pa bá passa Ês note Ma bo.
Menina Intentada..Bo É.
Bonita..Sensual..Tanbé.
Por isso é k bo krê.

Bo Kre Passa Un Noite Cima Kel Vez..Bu kre pAssaaa.
Bo kre xinti Nha corpo na bo..otra vez..wOWW,yEahhh.

Onte bu txiga na mi bu dize.
Bu ten certeza nunka un faze amor.
Cima un faze ma bo.
Bu dize ninguem ten ês magia.
Oh ma bo é convencida.
Ma quando un ben pensa.
Un tinha k dabu bu razãoo.
Menina Intentada..Bo É.
Bonita..Sensual..Tanbé.
Por isso é k bo krê.

Bo Kre Passa Un Noite Cima Kel Vez..Bu kre pAssaaa.
Bo kre xinti Nha corpo na bo..otra vez..wOWW,yEahhh.

Bo Kre Passa Un Noite Cima Kel Vez..Bu kre pAssaaa.
Mi Ma bo..Bo Ma Mi..So nos dos..La na bu quarto.
Bo kre xinti Nha corpo na bo..otra vez..wOWW,yEahhh.
Mi Ma Bo..Bo Ma Mi..So nos dos..La na bu quarto."
zouk;Suzanna Lubrano;My Life;2010;Nha Primere Amor;;"Ontem in encontrá ma bó e no falá,.
ma bu ca espiá dent'oi.
um oiá, cosa qui bu taba dretu.
já adjab num situação.
és dor di cabeça já ca podi é quel.
Bêm falá ma mor.

Será qui dja no tchegá fim.
love entre bó ma mi.
será qui dja no ca ten más.
caminho pa no andá.
será qui dja bu encontrá.
coisas num outro qui na mi bu ca odjá.
se li é que no tá, midjor nu largá..

N´cre pa bu sabé.
Sempri n´tivi um tcheu love pa bó.
Baby....
N´cre pa bu sabé.
Bo foi nha primere amor.
nha lady....

Já bu tinha dado mi tcheu sinal.
foi mi qui ca cré djobi.
nem olha in staba cego.
d'amor.
nhas amigas tenta avisa.
qui bu ca era mudjer pa mi.
in pos na ces lugar.
e até hoje nu ca falá.

Será qui dja no tchegá fim.
love entre bó ma mi.
será qui dja no ca ten más.
sentimentos pa bó espressá.
será qui dja bu encontrá.
coisas num outro qui na mi boca odjá.
se li é qui no tá, midjor nu pará.

N´cre pa bu sabé.
Sempri n´tivi um tcheu love pa bó.
bo qui nha mor baby.
bo qui nha dor.
N'cre pa bo sabé.
Bó foi nha primere amor.
nha love... love....
nha lady... lady...."
zouk;Suzanna Lubrano;My Life;2010;I Just Want My Baby Back;;"You used to be my everything love.
Everything i ever dreamed of.
Nothing i wouldn´t do for you.
Even turn my back on my own boys.
You and me could act so crazy.
We spoke about you having my baby.
And you would be for ever my lady.

But then you changed.
I changed.
We both did the same.
Now there is nothing but air between us, its a shame.
When you changed.
I changed.
We both played the game.
Now i find myself looking for lost love everyday.

I dont wanna do this thing no more.
I just want my baby back(so back).
I dont wanna play this game no more.
I just want my baby back(so back).

It used to be all about you love.
With the blink of an eye i was dead love.
I loved the way you used to hold me.
And now the two of us spoke so freely.
Nothing could come between us.
At least back in the days that i told.
But i was wrong, dead wrong.
Cause now you´re gone.

Cause when you changed.
I changed.
We both did the same.
Now there is nothing but air between us, its a shame.
When you changed.
I changed.
We both played the game.
Now i find myself looking for lost love everyday.

I dont wanna do this thing no more(no more).
I just want my baby back(so back, so back).
I dont wanna play this game no more(no more).
I just want my baby back( i just want my baby back, so back, so back).

It used to be all about you love.
With the blink of an eye i was dead love.

I dont wanna do this thing no more.
I just want my baby back(so back).
I dont wanna play this game no more.
I just want my baby back(so back).

I dont wanna do this thing no more(no more).
I just want my baby back(i just want my baby back, so back).
I just want my baby back.
I dont wanna play this game no more(no more).
I just want my baby back( i just want my baby back, so back, so back)."
zouk;Suzanna Lubrano;My Life;2010;Chuva Pode Da;;"Levanta de kama.
Kum cabeça pesad.
Abri cortina.
Kum temp bafad.
O Deus bocê bem djudm.
Bocê bençoam.

N'temp passad.
N'temp muit estranh.
Perde amigos.
Ma mi é k fika ganh.
Se bocê.
Mostram caminh.
N'ta sigui.

N'ta ba longi, yeah.
N'tem certeza.
Ka tem ninguem.
Ka ta ninguém pa kebramtam,no.

N'ta ba longi,yeah.
N'tem certeza.
Mod mi n'tem fé.
Na Bocê.

Chuva pode dá.
Nuvens no ar.
N'ka ta importa.
Ma mi n'tem.
Mi n'tem.

Chuva pode dá.
Nuvens no ar.
N'ka ta importa.
Ma mi n'tem.
Mi n'tem.
Sempre n'tem bô.

Deus livram tud mal des Mundo.
N'tem um dor na coração profund.
N'foi desiludid e.
Pessoas ka é.
Kem bo pensa kes é.

Djam perduab.
Ma n'ka pode.
Eskece des dor.
Ke Bo tem trazem.

N'ta ba longi, yeah.
N'tem certeza.
Ka tem ninguem.
Pa kebramtam,no.

N'ta ba longi,yeah.
N'tem certeza.
Mod mi n'tem fé.
Na Bocê.

Chuva pode dá.
Nuvens no ar.
N'ka ta importa.
Ma mi n'tem.
Mi n'tem.

Chuva pode dá.
Nuvens no ar.
N'ka ta importa.
Ma mi n'tem.
Mi n'tem.
Sempre n'tem bô.
Sempre n'tem bô.

Chuva pode dá.
Nuvens no ar.
N'ka ta importa.
Ma mi n'tem.
Mi n'tem.

Repeat 3x.

Chuva pode dá.
Nuvens no ar.
N'ka ta importa.
Ma mi n'tem.
Mi n'tem.
Sempre n'tem bô."
zouk;Suzanna Lubrano;My Life;2010;Mind of It's Own;;"I thought me and you had a good thing going on,.
I thought was a mutual thing.
And i thought because of you the bad boy leave finally has gone.
felt that he was you here with me.

.
my heart is hatin.
i'm going crazy.
and everything i do remind me the time when i was with you.

my heart is hatin.
i'm going crazy.
time passes by slow so slow.

Refrao.
If i could tell my heart.
to stop beating.
for you girl i would.
If i could tell my heart.
that the word like you.
in this world i should.

.
you know i should, you know my heard.
it's the mind of it own.

Intrumental......

I thought you a over here.
when you came to me.
crying slowly dieing.
and I thought wherever happend in the past.
we were just let it be.
so why re you turn out to be.
favorite picture in my memory.

.
my heart is hatin' ( ohhohhh).
i'm going crazy.
and everything i do remind me the time when i was with you.

my heart is hatin'( ohhohhh).
i'm going crazy.
time passes by slow so slow.

Refrao.
If i could tell my heart.
to stop beating.
for you girl i would.
If i could tell my heart.
that the word like you.
in this world i should.

instrumental.
2x.
you know i should, you know my heard.
it's the mind of it own.

instrumental.
2x.
my heart is hatin'.
i'm going crazy ( crazy... crazy).

Refrao.
If i could tell my heart (If i could tell my heart).
to stop beating.
for you girl ( stop begging stop begging for you girl) i would.
If i could tell my heart (If i could tell my heart).
that the word like ( you know i would, you know i would) you.
in this world i should.

.
you never miss your water till your well runs dry when she gone, when she gone.
you never miss your water until your water runs dry.

thats when it starts realising.

.

you never miss your water till your well runs dry when she gone, when she gone.
you never miss your water until your water runs dry.

we had a good thing going on.
( when she gone, when she gone).

thats when it starts realising.
( when she gone, when she gone).

.
we had a good thing going on."
zouk;Suzanna Lubrano;My Life;2010;Blokióde;;"Tem mas de dez ane k n’conchebe.
Sempe na nha lad, nada faltab.
Kuand bo precisava de mi.
É so telefona n’tava djudau.
Direpent bo muda.
Ma mi é k bo otcha k ta bem falha.
Agora bo pega e ta fofoca de mi.

Um ta dize k mo sim.
Bo ta dizem k mo não.
Kozas k bo faze girl ka ta importa.
Pará kes atitude.
Baby dam espaço.
Dja n'dizeb mas k um vês girl.
Dja n'ka creb mas.

Dja n'muda nha nr de telefone baby, n'tem blokióde.
Dja n'troca nha nome na MSN lady,n'tem blokióde.
Pará de txa mensagem na nha hi5 shorty, n’tem blokióde.
Bo ta moda um diske riskad, diske riskad.

Tem mas dez ane k n'conchebe.
Bo era nha princesa nha cuzinha fofa.
Bo tinha tud koza k era de meu.
Se bo cria faze compras era só da fala.
Ma bo bem muda, bo muda.
Sima um noite ta vra dia.
Agora n'ka kre sabe nada de bo.
Dja n'muda de endereço e numer de telefone.

Um ta dize k mo sim.
Bo ta dizem k mo não.
Kozas k bo faze girl ka ta importa.
Pará kes atitude.
Baby dam espaço.
Dja n'dizeb mas k um vês girl.
Dja n'ka creb mas.

Dja n'muda nha numer de telefone baby, n'tem blokióde.
Dja n'troca nha nome na MSN lady, n'tem blokióde.
Pará de txa mensagem na nha hi5 shorty, n'tem blokióde.
Bo ta moda um diske riskad, diske riskad.

O ke.
Bo pensa é só bo k tem problema.
Vida de artista ne fácil man.
I said i metter on a Friday.
Call on at a Saturday.
Diner on Sunday.
In love by that Monday.
Viagens na Pari, concert na Portugal.
El era VIP, nha deusa em especial.
Em principio foi só cool.
Until she act me like a full.
Hotmail, Gmail, Facebook and Hi5.
Checkd on my fone and on my Bipper line.
Foi guerra atrás de guerra.
Relação já não era nice.
Era só bimps faits stress’s e falta de confiança.
Era muita tempestade e nunca a bonança.
She's hold me Down,hold me Down.
Full say us this, us that.
Why you late, where you bine e kes.
Bo tinha mi blokied sima bandid na cadeia.
When i like really think how much i realy heater.

Dja n'muda nha nr de telefone baby n'tem blokióde.
Dja n'troca nha nome na MSN lady, n'tem blokióde.
Pará de txa mensagem na nha hi5 shorty, n'tem blokióde.
Bo ta moda um diske riskad, diske riskad.

Dja n'muda nha nr de telefone baby n'tem blokióde.
Dja n'troca nha nome na MSN lady, n'tem blokióde.
Pará de txa mensagem na nha hi5 shorty, n'tem blokióde.
Bo ta moda um diske riskad, diske riskad."
zouk;Suzanna Lubrano;My Life;2010;Saia Branca;;"É bu maneira sensual.
Ke tchomam pa bu.
Foi bu presença.
Ke poi tudo um dor es noite.
Ma ninguem ca conche.
E tud gente cre sabê.
Se bo bem bu so.
Ma amiga ous ma bu home.
N'toma nha copo.
N'sentá e n'studob.
Passa na bu n'tocob e n'preciob.
Ma bu ca toma fé d'mi.
Ca nem sabe se n'disisti.
N'ta paga se tem alguem li.
Pa dam bu nome.

Menina de saia branca.
Bu kel saia branca.
Flan donde e ke bu bem.
E donde e ke bu ta ba.
Bu lad n'cre ta.

Es beleza ke bu tem tao natural.
Maneira ke bu ta mexe flor ka é normal (ca é normal).
Bu tem ke ser um modelo.
Ou um anjo ke bem di céu.
Se na hora ja ta podem levam.
N'cre perguntab pa dança.
Ma coragem n'ca traze ma mi.
E amjer perfeita n'pensava ma ca ta existi.
Ma na nha frente bu ta.
N'ca cre nem acreditá.
Se es e un sonho.
Ka bsot cordam.

Menina de saia branca.
Bu kel saia branca.
Flan donde e ke bu bem.
E donde e ke bu ta ba.
Bu lad n'cre ta.

Menina de saia branca.
Bu kel saia branca.
Flan donde e ke bu bem.
E donde e ke bu ta ba.
Bu lad n'cre ta.

Menina de saia branca.
Bu kel saia branca.
Flan donde e ke bu bem.
E donde e ke bu ta ba.
Bu lad n'cre ta."
zouk;Suzanna Lubrano;My Life;2010;My Life;;"Ainda não temos a letra desta música. .

 Quer <a href=""/contribuicoes/enviar_letra/nelson-freitas/My+Life/"">enviá-la agora</a> pra gente? =) ."
zouk;Suzanna Lubrano;My Life;2010;Sienna;;"Bo entra na nha vida.
Foi um milagre deus trazen.
Menina tao linda.
É pa bo nha coração ta baté.
Quando bu nasce.
N'pegobe na mao e fala ma bo.
N'prometebe dar cem porcento.
Ma bo é.. nha razao di viver nha amor bo véra nha tudo.
Sem bo mi é um homee perdide nes mundo.
Ma bo éé nha sol nha dor nha preocupaçao nha inspiraçao des cançao.

And i love youu i love u i love uu i love u.
And i love youu i love u i love uu i love u.
And i love youu i love u i love uu i love u.
And i love youu i love uuuu.

Ver bo oìa bo mama ta tchora lagrimas de alegria.
Oh cosa bonite primera vez ku mae pega se fidje.
E tao orgulhoso ku senti kdo bo tchame papa ""papa"".
E kdo bo da kel primere passe.
N'ca kre imagina viver sem bo na nha lode.
Bo é.. nha razao de viver nha amor bo véra bo nha tudo.
Sem bo un ka nada nes mundo.
Bo éé nha sol nha dor nha preocupaçao nha inspiraçao des cançao.

And i love youu i love u i love uu i love u (i love u).
And i love youu i love u i love uu i love u (sienna).
And i love youu i love u i love uu i love u ( i love u).
And i love youu i love uuuu.

Simplicidade ke bo trazen ma bo.
Coisas materia pa mi ja ka tem nenhum valor (ohh).
Nha mae ta feliz ela ja kria ser avo.
Bo tive doje fidjes mas jan fazen un filha pa boooo (ohhh woohhh ohhh).

""fala papa i love you.. i love you too""...""da papa bejinhe."
zouk;Suzanna Lubrano;My Life;2010;It's Over;;"I'm going back and forth with this.
But i.
Just can't seem to figure out.
Why?.
It went down this way.
Cause i.
Always been up right with you.
Thought you were sincere with me too.

But i guess i was wrong, thinking you are the one for me.
And now that i'm gone.
And since you see me with her.
You realize, you just make a big mistake.

It's over between you and me.
We had a good thing but i guess we weren't meant to be.
Now my heart is crying out for you.
But it's over, it's over.

The passion you see in my eyes (it's so real).
They said body language never lies.
I thought.
You and me use to have a good thing.
But i guess was nothing but a lie and it's true what they said.
Love makes blinds.
So i guess i was wrong (guess i was wrong, guess i was wrong).
Thinking you are the one for me (ohh for me).
And now that i'm gone (now that i'm gone).
And since you see me with her.
You realize.
It's over.

It's over between you and me (ooover).
We had a good thing but i guess we weren't meant to be (oh no).
Now my heart is crying out for you.
But it's over, (but it's over) it's over (but it's over).

It's over between you and me (it's over between you and me girl).
We had a good thing but i guess we weren't meant to be.
Now my heart is crying out for you (oohhh).
But it's over, (but it's over) it's over (but it's over).

I used to wonder if would be you and me.
For eternity.
It's all so clear now.
I guess we are not meant to be.
Cause you're not here with me.

It's over between you and me (it's over between you and me girl).
We had a good thing but i guess we weren't meant to be (i guess we are not meant to be).
Now my heart is crying out for you (crying out).
But it's over, (but it's over) it's over (but it's over).

It's over between you and me.
(you and me used to have a good thing).
We had a good thing but i guess we weren't meant to be (girl you change).
Now my heart is crying out for you (crying out).
But it's over, (but it's over) it's over (it's over)."
zouk;Suzanna Lubrano;My Life;2010;Break Of Dawn (part. Richie Campbell);;"It's all about you.
(All about you).

Can't say I don't when I do.
(When I do, when I do, when I do).
Can't see myself without you.
(Can't see me).
I would be acting a fool.
I would be acting a fool.
Hey, mama.
Felling for your love, don't stop her.

Put that thing on me harder.
(On me harder).
Hey, mama.
You set the place on fire.

Got my thing raising higher.
(Raising higher).
Till the break of dawn.
We'll be loving.

We'll be touching.
We'll be rocking.
Till the break of dawn.
Kissing on you.

Touching on you.
Ain't no stopping.
Till the break of dawn.
Overtime.
I'm putting in overtime.

Just to keep that pretty smile uppon your face.
Overdrive.
Engines running on overdrive.

And we are compatible.
Seems like you were built just form me.
Hey, mama.
Felling for your love, don't stop her.

Put that thing on me harder.
(On me harder).
Hey, mama.
You set the place on fire.

Got my thing raising higher.
(Raising higher).
Till the break of dawn.
We'll be loving.

We'll be touching.
We'll be rocking.
Till the break of dawn.
Kissing on you.

Touching on you.
Ain't no stopping.
Till the break of dawn.
Till the break of dawn.
We'll be loving.
We'll be touching.
We'll be rocking.
Till the break of dawn.
Kissing on you.
Touching on you.
Ain't no stopping.
Till the break of dawn."
zouk;Suzanna Lubrano;My Life;2010;Ride Or Die;;"I found.
That person.
Who's perfect just for me.
She holds the lock.
And I.
Possess the key.
The queen of my castle.
Captain of my vessel.
Mother of my newborn.
Role model to my princess.

She's.
More than a woman.
More than a woman.
She's my everything.

Never take her for granted.
Independent.
Stands on her own two feet.
My backbone.
My trusty.
My besty.
Sometimes a little bit crazy.
But then again she's exactly what I need.

That's why I ride or die.
For my girl, forever.
We will be together.
'Till the end of never, together.
Yeah.
I'mma ride or die.
For my girl, forever.
We will be together.
'Till the end of never, together.

She's no goddess in the kitchen.
But then again.
I'm not handy with the tools.
She loves me for me.
And I.
Focus on the good.
Things she bring.
The peace, the strength.
She's a powerful woman.

To many, a great inspiration.
To me, she was my salvation.
Fireworks in the bedroom.
She can get freaky when times do.
She knows how to please me.
Satisfying her is what I do.
A God's gift from heaven.
I can see the her true blessing.
And she has my back in everything that I do.

That's why I ride or die.
(I'mma ride).
For my girl, forever.
(Forever).
We will be together.
'Till the end of never, together.
Yeah.
I'mma ride or die.
For my girl, forever.
We will be together.
'Till the end of never, together.
(We will be, we will be).

I found.
That person.
Who's perfect just for me.
She holds the lock.
And I.
Possess the key.
The queen of my castle.
Captain of my bastille.
Mother of my newborn.
Role model to my princess."
zouk;Suzanna Lubrano;My Life;2010;Miúda Linda;;"Ela é a miúda mais linda que eu ja vi na minha vida.
As curvas dela me fazem enlouquecer logo na hora.
Quando ela me toca ela me domina.
Ela me fascina com um simples beijo na boca.

Ninguem me engana que tu es a miuda que me faz.
Sentir calor sentir o amor sentir-me bem.
Podem falar o que quiserem mas eu nao me importo.
Contigo eu sei que eu vou mais alem.

Essa miuda é linda, oh!.
Ela me faz fazer coisas que eu nunca fiz na minha vida.
Linda, oh!.
'To a gostar, fazer coisas que nunca fiz por ninguem não.

Eu não me importo se ando a gastar a toa.
É só com ela que eu vejo a minha vida numa boa.
Ela é tão bonita, ela ilumina a minha vida.
Só Deus é que sabe, bi 'tá bo tão feliz!.

Ninguém me engana que tu és a miuda que me faz.
Sentir calor sentir o amor sentir-me bem.
Podem falar o que quiserem mas eu nãome importo.
Contigo eu sei que eu vou mais além.

Essa miuda é linda oh!.
Ela me faz fazer coisas que nunca fiz na minha vida.
Linda oh!.
'To a gostar fazer coisas que nunca fiz por ninguem não.

Miuda linda, tão bonita.
Fazer coisas que nunca fiz na minha vida.
Miuda linda, tão bonita.
Fazer coisas que nunca fiz por ninguem não.

Essa miuda é linda oh!.
Ela me faz fazer coisas que nunca fiz na minha vida.
Linda oh!.
'To a gostar fazer coisas que nunca fiz por ninguem não."
